1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93243221457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365153665541,0.0,18.8571892951,0.0,0.0,0.0,0.0,30.6193157008,47.1066395397,26.6937624059,4.11236905919,7.9134794383,0.0,0.0,0.0,18.7697297354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586183662096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7584079967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95111958603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27772476139,3.15739836175,0.287641776339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667026140288,0.0,0.0,0.14805981961,0.0,0.0,0.0,0.0,1.86512983394,0.0,0.0,1.0052323131,0.0,0.0,0.0414809719562,0.0,0.0,0.0,0.299753009027,2.39802407221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9821733078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,7.89640836494,1.29759161624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9724361823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426472688064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2871385398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87157237133,0.0,0.0,0.0,0.0,5.07042102144,0.375586742329,0.0,0.0,0.0,0.0,0.542177636104,1.53445357793,0.0,1.44479738783,1.44479738783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381644593012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31470474587,0.0,0.0,0.0,0.0,7.35907700938,0.256549976414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60926743677,0.0,0.0,0.0,0.0,0.242314027309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0136271785,0.0,2.45676134438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79827237807,0.102377676538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30031585776,14.7548040154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.80609831584,0.0,0.0,0.0,0.0,0.0,1.59075868245,0.0,36.3250502641,0.0,0.0,0.0,0.0,0.0,0.0,36.97104979,37.7418859972,22.0161001651,0.0,0.0,0.0,0.686601747509,0.0,0.0,0.0,1.11807610252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628728431634,4.40109902144,0.0,5.87641407378,0.48965067254,0.0,0.0,0.0,0.0,0.0,4.98619521492,0.0203011108046,6.957962121,4.984249347,0.0,4.28886953,0.0,7.091965635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725385959196,1.06171779491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75589458377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36168943217,6.27364924192,3.37028739521,3.19666744758,3.03577356942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07637579102,1.39835263228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659937601975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.614487353905,36.8692412343,17.8201332632,0.0,0.0,0.0,1.61439281144,6.421948065,5.147779059,6.291729961,5.021724906,0.0,4.637884332,7.1544249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815967180315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.095372504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.769300634,0.0,0.0,0.0,0.0024248653204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90706973,0.0,0.0,0.0,0.0,12.5689862801,0.383128720623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60239437812,0.0,0.0548625778741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190958143982,0.0,12.9842444662,7.05635808237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5133729046,4.39840258304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97778077695,0.0,0.0,0.0,0.0,0.0,1.8186489903,6.88358642829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92226581925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,14.160461728,0.0,0.0,0.0,0.0,0.0,0.40721379282,0.0018192723432,0.0,0.0,0.0,0.0,4.983492265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021224844004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63885453382,13.215194301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.188809556,0.662215132926,0.0,0.0,0.0,0.0627648958405,0.830194612615,5.28741185346,0.0,0.0,0.0,0.0,0.0,4.25921976749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16856599774,0.253788491877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7530991258,1.16099896702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.066646135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437838210597,0.218919105299,0.241660009589,0.0,0.0,2.10732379754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147664271857,0.664640829383,0.0,0.0,0.136142213683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.616518139,0.0,0.0,1.48240374765,0.0436625362369,0.0,0.0,3.55698064302,6.09183344121,0.0,0.0,0.0,8.45112645829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.605038747,63.1869670241,0.0,0.0,2.78288026099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3392810213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47452023417,0.983013489444,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,2.78623615751,0.353663331119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1963082339,4.880150572,0.0,7.698009776,0.0,13.227736704,8.633006046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75560151219,8.03598310005,0.318478985999,0.0,3.64552279307,2.01764020463,0.0,0.0,0.0,0.0,0.0,0.395823882599,0.0,5.77447898614,17.4101845679,0.0,0.0,0.664862797438,0.0,0.0,0.0,0.0,0.0,0.0,2.54479875479,9.31232555061,5.38805781646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90480764959,0.0,0.0,0.0,0.246593729159,1.78135912835,0.0,0.0,0.0,0.0,0.0,0.0,1.92179319551,0.0,0.0,0.0,0.0,0.0,0.0,2.38343606855,0.711573048717,0.0,0.0,5.47692861922,0.0,0.0,7.30378474557,62.6038692478,7.30378474557,0.0,0.0,0.0,0.0,0.0,0.0,1.1404580832,1.29454124976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512599510798,0.0,0.0,0.0,0.0858376695597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33399599739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145590393599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88549166126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.651679705,4.242687528,6.18015182616,0.0,6.03772895,5.36014056,0.0,11.327839425,6.007067129,12.067129998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96131999126,2.76925061159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.20576651114,0.0,0.0,0.966052924196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0828045363597,0.12617834112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081010988946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139569494064,0.0,0.0,4.49201382526,0.0,0.0,0.0,34.9539661406,47.6644992826,0.0,0.0,0.0,0.0,0.0,0.0,0.543410791019,0.0,0.0,0.0,0.409202821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641716260752,2.9904281163,0.517620775812,0.0,0.0,0.0,0.0,0.0,0.0967884100141,0.504574062236,0.504574062236,0.0,0.0,0.0,0.0,0.0,0.799793883377,6.20477424698,0.0,0.0,0.0,0.0,0.0,2.88059299271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6542019166,0.0,0.854367037,5.250742211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.763559944,2.107716288,0.0,0.0,0.0,0.0,0.0,0.0,3.95770539255,6.59617565425,0.00728188664683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72153055313,0.0,1.15296538575,0.517013951925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3098293606,6.51061348615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61718565948,0.030948018249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121403167457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291974617733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68264790095,4.31284752389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4822049425,2.19163068051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53854023152,4.76780589394,0.0,1.42041705924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03775216576,1.46351518369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5484152338,3.10792108689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61988035371,2.60288391027,0.0,0.0,3.7088667658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728419004739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59996601493,0.0,0.0813401221959,2.67147669988,20.6324683092,2.26356205723,0.684410356536,5.09407690648,0.0,0.0,0.0,26.0531197362,97.6991990107,0.0,0.0,7.77647989143,0.0,13.064206992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94487874265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835860807938,0.0,0.0,0.0,0.0,0.0,0.332644678831,0.332644678831,0.251911572472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364321483264,0.0,0.0,0.0,0.0,0.0,6.894745774,1.497886737,4.99295579,7.455364995,0.0,7.981158444,4.43650052,0.443650052,10.17518208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.80351628528,0.0,0.0,2.68869254649,0.0,0.0,2.76580726045,0.0,0.0,7.18092277,10.075247256,4.289248071,9.525605724,0.0,0.0,0.0,0.0,0.0,0.495780818475,3.41976432291,0.0,10.9059636015,0.0,0.0,0.0,0.0,2.3031189767,0.0,0.0,0.0,0.0,0.0,5.44341958,3.989443599,4.875986621,10.35688176,0.0,6.550273464,10.0426482927,0.838846856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57265440276,0.0,0.0,0.0,0.876193167251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393770803161,0.0,0.0,0.0,4.94111011677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41059381427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40621845384,0.0,0.0,0.0,0.0,0.0,3.07753833,11.28430721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089440998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188839968825,0.0,0.0,0.0,0.0,2.00376815795,0.0,0.0,0.0,0.0,0.0,0.0,1.77971044575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06534549388,3.36633050536,41.1783464497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,1.69551180639,9.44937307106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168548997411,0.512024521864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93858008544,11.5090114502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57652197123,0.0,0.0,0.0,0.0,0.0,0.0,1.14734794994,0.969384504028,0.0,0.0,2.90845720397,3.86478295685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.10371431876,0.130891203395,0.0,0.0,0.0267248860759,0.0,0.0,0.0,0.0,0.0,0.0,2.94504898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60093209148,0.0,0.0,0.0,9.552860676,0.0,0.0,0.0,18.1042881651,0.0,0.0,0.724305151036,0.0,0.0,0.0,0.0,1.815482636,0.0,0.0,0.0,0.0,0.191325888953,0.0,0.0,0.0,0.0,0.0,0.0,2.54281217175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107506928078,0.0,0.0,0.0303691887227,4.75460018642,1.01918997353,0.0,0.0,0.0,0.0233842753165,0.0,0.0,0.0,0.0,0.0,0.0,0.318876481588,0.0,1.81243318297,0.245383044879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12935597526,1.53880679258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.20233171,0.0,12.333622862,8.738618985,0.0,7.958445984,0.0,0.0,0.0,0.0,0.468900273878,0.102647857883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6870728967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
