1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93243221457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365153665541,0.0,3.14286488252,15.7143244126,0.0,0.0,0.0,0.0,0.0,38.4704222908,39.2555329498,26.6937624059,0.0,9.38802201806,2.63782647943,0.0,0.0,0.0,18.7697297354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571650182871,0.0145334792255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7091874259,2.0492205708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95111958603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27772476139,3.15739836175,0.0,0.287641776339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667026140288,0.0,0.0,0.14805981961,0.0,0.0,0.0,0.0,0.0,1.86512983394,0.0,0.0,0.0,1.0052323131,0.0,0.0,0.0,0.0414809719562,0.0,0.0,0.0,0.299753009027,2.39802407221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9821733078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47932594253,3.71467403865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9724361823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426472688064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78797403191,8.49916450787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0654247873735,3.80614758396,0.0,0.0,0.0,0.0,0.0,5.07042102144,0.375586742329,0.0,0.0,0.0,0.0,0.0,0.0,2.07663121404,0.0,0.0,2.88959477566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381644593012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10071146905,1.21399327682,0.0,0.0,0.0,0.0,5.8197771509,1.79584983489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60926743677,0.0,0.0,0.0,0.0,0.0,0.242314027309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0136271785,0.0,2.45676134438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79827237807,0.0,0.102377676538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252915266004,7.04740059175,13.4444909127,1.31031310267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18928149116,1.61681682467,0.0,0.0,0.0,0.0,0.0,0.318151736489,1.27260694596,0.0,36.3250502641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3007132604,34.5412795282,31.4515716644,9.43547149931,0.0,0.0,0.0,0.686601747509,0.0,0.0,0.0,0.0,1.11807610252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02982745307,0.0,0.0,0.979907348387,5.38615739794,0.0,0.0,0.0,0.0,0.0,0.0,4.83711840125,0.169377924474,0.0,6.957962121,1.107610966,3.876638381,1.715547812,2.573321718,2.836786254,4.255179381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61045378994,0.176649964165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49258614662,0.263308437152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17727534174,4.45806333235,3.37028739521,0.0,4.85529850048,1.37714251652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279670526457,4.19505789685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659937601975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75936089296,30.7243676953,17.8201332632,0.0,0.0,0.0,0.0,1.61439281144,6.421948065,0.0,11.43950902,0.0,5.021724906,0.0,4.637884332,0.0,7.1544249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815967180315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.095372504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.769300634,0.0,0.0,0.0,0.0,0.0,0.0024248653204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90706973,0.0,0.0,0.0,0.0,0.0,12.5689862801,0.383128720623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60239437812,0.0,0.0548625778741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030310816505,0.187927062331,0.683812020353,12.3004324459,7.05635808237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5133729046,4.39840258304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57919353991,0.398587237041,0.0,0.0,0.0,0.0,0.0,1.3494375508,6.65170868202,0.701089185761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57040340312,1.35186241612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,14.160461728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40721379282,0.0018192723432,0.0,0.0,0.0,0.0,0.0,4.983492265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021224844004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74526205983,10.108786775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.188809556,0.662215132926,0.0,0.0,0.0,0.0627648958405,0.0,2.07154477479,4.04606169128,0.0,0.0,0.0,0.0,0.0,0.0,4.25921976749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16856599774,0.253788491877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9089567586,2.00514133427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.066646135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437838210597,0.218919105299,0.241660009589,0.0,0.0,0.0,2.10732379754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403878460191,0.408426641049,0.0,0.0,0.0291083574912,0.107033856192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.616518139,0.0,0.0,1.43874121142,0.0873250724737,0.0,0.0,0.0,0.00818672554441,9.64062735869,0.0,0.0,0.0,0.0,6.38443307641,2.06669338188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4894863976,13.3025193735,0.0,0.0,1.2844062743,1.49847398668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3392810213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47452023417,0.983013489444,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.251143428959,2.53509272855,0.353663331119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1963082339,0.0,4.880150572,0.0,7.698009776,0.0,13.227736704,0.616643289,8.016362757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75560151219,3.78322704035,4.5712350457,0.0,0.950887258196,4.7122757395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395823882599,0.0,0.669715810558,13.7322072496,8.78274049389,0.0,0.0,0.664862797438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54479875479,9.31232555061,2.38252612859,3.00553168787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90480764959,0.0,0.0,0.0,0.0,0.246593729159,1.78135912835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92179319551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.880821881277,1.50261418727,0.711573048717,0.0,0.0,5.47692861922,0.0,0.0,0.0,0.0,38.6057193695,38.6057193695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1404580832,0.0,1.29454124976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205039804319,0.307559706479,0.0,0.0,0.0,0.0858376695597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33399599739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145590393599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47870046707,2.40679119419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.894367233,0.0,6.07186897092,0.10828285524,6.03772895,0.0,5.36014056,0.0,11.327839425,6.007067129,12.067129998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96131999126,2.76925061159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.726132088077,4.47963442306,0.0,0.0,0.966052924196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208982877479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081010988946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139569494064,0.0,0.0,0.0,4.49201382526,0.0,0.0,0.0,13.7697442372,52.9605547585,15.8881664275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.543410791019,0.0,0.0,0.0,0.0,0.409202821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63214437705,0.517620775812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967884100141,0.0,1.00914812447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.00456813036,0.0,0.0,0.0,0.0,0.0,0.0,0.484852285901,2.39574070681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6542019166,0.0,0.854367037,5.250742211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07505644,5.796219792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95770539255,6.59617565425,0.00728188664683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72153055313,0.0,0.0,1.23488661052,0.435092727148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919338189162,6.90110465759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61718565948,0.030948018249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121403167457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291974617733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68264790095,4.31284752389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03435498673,3.44784995577,2.19163068051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23653930417,0.0698068212875,0.0,1.42041705924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23873299982,0.262534349625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5484152338,3.10792108689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22276426398,0.0,0.0,0.0,2.22532005948,1.48354670632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728419004739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59996601493,0.0,0.0,0.0813401221959,2.67147669988,20.6324683092,0.0,2.94797241376,0.0,5.09407690648,0.0,0.0,0.0,0.0,58.6195194064,65.1327993404,0.0,0.0,1.69053910683,6.0859407846,0.0,13.064206992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94487874265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835860807938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665289357662,0.100764628989,0.151146943483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364321483264,0.0,0.0,0.0,0.0,0.0,0.0,6.894745774,0.0,6.490842527,0.0,7.455364995,0.0,7.981158444,0.0,4.880150572,0.0,10.17518208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.80351628528,0.0,0.0,0.0,2.68869254649,0.0,0.0,0.0,2.76580726045,0.0,0.0,4.10338444,6.435954082,9.099747099,5.875334861,5.556603339,0.0,0.0,0.0,0.0,0.0,0.0,0.495780818475,3.41976432291,0.0,0.0,10.9059636015,0.0,0.0,0.0,0.0,0.0,2.3031189767,0.0,0.0,0.0,0.0,0.0,0.0,5.44341958,0.0,8.86543022,0.54509904,9.81178272,1.637568366,4.912705098,5.84841401268,5.033081136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57265440276,0.0,0.0,0.0,0.876193167251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393770803161,0.0,0.0,0.0,0.0,4.82543804584,0.115672070936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41059381427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40621845384,0.0,0.0,0.0,0.0,0.0,0.0,13.33599943,1.02584611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089440998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188839968825,0.0,0.0,0.0,0.0,0.0,0.0,2.00376815795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77971044575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43167599924,11.3595438482,29.8188026015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,2.31139895368,8.83348592376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168548997411,0.512024521864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50636914528,10.8925169192,2.04870547123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57652197123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536927256617,1.57980519735,0.0,0.0,0.0,2.11976937284,4.65347078797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9496851473,1.28492037486,0.0,0.0,0.0,0.0267248860759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94504898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60093209148,0.0,0.0,0.0,0.0,9.552860676,0.0,0.0,0.0,4.8572480443,13.2470401208,0.0,0.0,0.724305151036,0.0,0.0,0.0,0.0,0.0,0.0,1.815482636,0.0,0.0,0.0,0.0,0.191325888953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80423350201,0.738578669735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107506928078,0.0,0.0,0.0,0.0,3.76577940161,2.03837994707,0.0,0.0,0.0,0.0,0.0,0.0233842753165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318876481588,0.0,1.32166709321,0.736149134638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66816276784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.20233171,0.0,10.651765199,1.681857663,8.738618985,0.0,7.958445984,0.0,0.0,0.0,0.0,0.0,0.410287739643,0.161260392117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93620793498,13.7508649617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
